FamilyID,SNR_dB,Metric,MetricLabel,MethodA,MethodB,MedianDelta_AminusB_Raw,RawMedianCI95_Low,RawMedianCI95_High,MedianDelta_Oriented,OrientedMedianCI95_Low,OrientedMedianCI95_High,P_Wilcoxon_Raw,RankBiserial,Seeds_A_Better,Seeds_B_Better,Seeds_Tied,P_Wilcoxon_Holm15,Significant_Holm15,P_Wilcoxon_Holm375,Significant_Holm375,OmnibusSignificant_Holm25,PrimaryPairwiseSignificant
17,20,Correlation,Correlation,DAS,SCF-DAS,0.416008478196286,0.410657194652396,0.423023218054726,0.416008478196286,0.410657194652396,0.423023218054726,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,DAS,DMAS,0.232532494205541,0.228263213307238,0.239771216241144,0.232532494205541,0.228263213307238,0.239771216241144,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,DAS,DS-DMAS,0.37608070308186,0.371923995770321,0.380813118847204,0.37608070308186,0.371923995770321,0.380813118847204,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,DAS,TR,0.015281141981592,0.0103074660164629,0.0180902521430221,0.015281141981592,0.0103074660164629,0.0180902521430221,9.63712911922851e-08,0.866666666666667,41,9,0,1.9274258238457e-07,1,2.69839615338398e-06,1,1,1
17,20,Correlation,Correlation,CF-DAS,SCF-DAS,0.392145192436566,0.381026935764974,0.401236487806537,0.392145192436566,0.381026935764974,0.401236487806537,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,CF-DAS,DMAS,0.211866198843681,0.20322737566897,0.216406714736778,0.211866198843681,0.20322737566897,0.216406714736778,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,CF-DAS,DS-DMAS,0.352686563104394,0.34255174452342,0.36179002144163,0.352686563104394,0.34255174452342,0.36179002144163,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,CF-DAS,TR,-0.00921312835227706,-0.0190135663625255,0.00282899154711957,-0.00921312835227706,-0.0190135663625255,0.00282899154711957,0.00504294878936762,-0.455686274509804,20,30,0,0.00504294878936762,1,0.0664859690842469,0,1,1
17,20,Correlation,Correlation,SCF-DAS,DMAS,-0.180891893796092,-0.19022425683994,-0.171902635959306,-0.180891893796092,-0.19022425683994,-0.171902635959306,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,SCF-DAS,DS-DMAS,-0.0405116690601765,-0.0428414649931695,-0.0378811857795875,-0.0405116690601765,-0.0428414649931695,-0.0378811857795875,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,SCF-DAS,TR,-0.403834929643602,-0.408930174451388,-0.397492109986354,-0.403834929643602,-0.408930174451388,-0.397492109986354,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,DMAS,DS-DMAS,0.146264114322202,0.133901988608495,0.153544034367379,0.146264114322202,0.133901988608495,0.153544034367379,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,DMAS,TR,-0.220112938602173,-0.232140858568996,-0.212053724799306,-0.220112938602173,-0.232140858568996,-0.212053724799306,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
17,20,Correlation,Correlation,DS-DMAS,TR,-0.363013804807224,-0.370124895323382,-0.357416292392693,-0.363013804807224,-0.370124895323382,-0.357416292392693,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,DAS,CF-DAS,-0.177282233632178,-0.185186259539515,-0.171301196730718,-0.177282233632178,-0.185186259539515,-0.171301196730718,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,DAS,SCF-DAS,-0.203430859318008,-0.208583788390344,-0.197414305795905,-0.203430859318008,-0.208583788390344,-0.197414305795905,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,DAS,DMAS,0.195572619254237,0.184527228653493,0.205249217348173,0.195572619254237,0.184527228653493,0.205249217348173,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,DAS,DS-DMAS,-0.178483804126557,-0.181395717706281,-0.172768864709666,-0.178483804126557,-0.181395717706281,-0.172768864709666,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,DAS,TR,0.042614945663399,0.0367520244617839,0.045679275598368,0.042614945663399,0.0367520244617839,0.045679275598368,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,CF-DAS,SCF-DAS,-0.0261416470197115,-0.0269686077446549,-0.0244917531118629,-0.0261416470197115,-0.0269686077446549,-0.0244917531118629,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,CF-DAS,DMAS,0.377748529286985,0.356819708769539,0.393187151640043,0.377748529286985,0.356819708769539,0.393187151640043,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,CF-DAS,DS-DMAS,-0.000266032754664469,-0.00160286977450147,0.00206400168752102,-0.000266032754664469,-0.00160286977450147,0.00206400168752102,0.612297170009923,0.0823529411764706,24,26,0,0.612297170009923,0,1,0,1,0
18,20,SSIM,SSIM,CF-DAS,TR,0.220004733742671,0.218850762537675,0.221397037391833,0.220004733742671,0.218850762537675,0.221397037391833,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,SCF-DAS,DMAS,0.405523161320381,0.382454022410395,0.416652742665498,0.405523161320381,0.382454022410395,0.416652742665498,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,SCF-DAS,DS-DMAS,0.025839800265451,0.02466815619785,0.027516320465499,0.025839800265451,0.02466815619785,0.027516320465499,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,SCF-DAS,TR,0.245454864717585,0.243613272755564,0.247078709299483,0.245454864717585,0.243613272755564,0.247078709299483,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,DMAS,DS-DMAS,-0.381377342419877,-0.392155741612902,-0.359089036783148,-0.381377342419877,-0.392155741612902,-0.359089036783148,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,DMAS,TR,-0.156072296972803,-0.173407129965358,-0.144245460927796,-0.156072296972803,-0.173407129965358,-0.144245460927796,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
18,20,SSIM,SSIM,DS-DMAS,TR,0.219404617336302,0.217176094411952,0.220848886634647,0.219404617336302,0.217176094411952,0.220848886634647,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,DAS,CF-DAS,1.0884377062188,1.03045651453435,1.125544570429,1.0884377062188,1.03045651453435,1.125544570429,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,DAS,SCF-DAS,1.83017000500539,1.8068796455892,1.87245450150451,1.83017000500539,1.8068796455892,1.87245450150451,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,DAS,DMAS,1.49241792690145,1.45189808077552,1.54471952794786,1.49241792690145,1.45189808077552,1.54471952794786,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,DAS,DS-DMAS,1.75285137753723,1.73605352949891,1.79445015911267,1.75285137753723,1.73605352949891,1.79445015911267,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,DAS,TR,-0.130452044486325,-0.16825604542587,-0.1017077267649,-0.130452044486325,-0.16825604542587,-0.1017077267649,8.02968346961793e-09,-0.937254901960784,6,44,0,1.13353941837954e-08,1,2.97098288375863e-07,1,1,1
19,20,CNR,CNR,CF-DAS,SCF-DAS,0.742349048432844,0.720828647252821,0.77789929249883,0.742349048432844,0.720828647252821,0.77789929249883,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,CF-DAS,DMAS,0.411224775205263,0.385605933443511,0.425973193384627,0.411224775205263,0.385605933443511,0.425973193384627,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,CF-DAS,DS-DMAS,0.65632200551249,0.641338210842436,0.70790850647572,0.65632200551249,0.641338210842436,0.70790850647572,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,CF-DAS,TR,-1.22399680891866,-1.26241303687747,-1.19573647963927,-1.22399680891866,-1.26241303687747,-1.19573647963927,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,SCF-DAS,DMAS,-0.332896236336276,-0.355177389675118,-0.310837430381295,-0.332896236336276,-0.355177389675118,-0.310837430381295,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,SCF-DAS,DS-DMAS,-0.0778290738911365,-0.081679084215301,-0.075937746005759,-0.0778290738911365,-0.081679084215301,-0.075937746005759,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,SCF-DAS,TR,-1.97135436007633,-1.98453887963959,-1.96542331275769,-1.97135436007633,-1.98453887963959,-1.96542331275769,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,DMAS,DS-DMAS,0.267047652150291,0.233296606237228,0.276393309584247,0.267047652150291,0.233296606237228,0.276393309584247,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,DMAS,TR,-1.62864296836296,-1.66051322713293,-1.61425252738521,-1.62864296836296,-1.66051322713293,-1.61425252738521,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
19,20,CNR,CNR,DS-DMAS,TR,-1.89363850651105,-1.90337998091302,-1.8860162915517,-1.89363850651105,-1.90337998091302,-1.8860162915517,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,DAS,CF-DAS,-8.5769255189901,-8.8423012261723,-8.1179285755844,-8.5769255189901,-8.8423012261723,-8.1179285755844,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,DAS,SCF-DAS,-13.6119001254016,-14.0592701120502,-12.9488305012267,-13.6119001254016,-14.0592701120502,-12.9488305012267,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,DAS,DMAS,-3.42595617283095,-3.5460299681631,-3.1858540200937,-3.42595617283095,-3.5460299681631,-3.1858540200937,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,DAS,DS-DMAS,-4.98421865123815,-5.2806793794747,-4.55018066664805,-4.98421865123815,-5.2806793794747,-4.55018066664805,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,DAS,TR,0.836539476608701,0.7667384996178,0.935140690182132,0.836539476608701,0.7667384996178,0.935140690182132,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,CF-DAS,SCF-DAS,-4.8534030183973,-5.7802247265418,-4.37415160694725,-4.8534030183973,-5.7802247265418,-4.37415160694725,8.03109090704699e-10,-0.99843137254902,1,49,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,CF-DAS,DMAS,5.2261633120318,4.802594364024,5.39463540605265,5.2261633120318,4.802594364024,5.39463540605265,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,CF-DAS,DS-DMAS,3.5346035775316,3.1825172484377,4.0083750525821,3.5346035775316,3.1825172484377,4.0083750525821,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,CF-DAS,TR,9.4455244514389,8.9298739954809,9.7984164466093,9.4455244514389,8.9298739954809,9.7984164466093,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,SCF-DAS,DMAS,10.1541564618995,9.8200157139604,10.5574932433377,10.1541564618995,9.8200157139604,10.5574932433377,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,SCF-DAS,DS-DMAS,8.51738470304895,8.32321756340085,8.8615876927807,8.51738470304895,8.32321756340085,8.8615876927807,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,SCF-DAS,TR,14.5570830472308,14.0130477962038,14.9462639344276,14.5570830472308,14.0130477962038,14.9462639344276,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,DMAS,DS-DMAS,-1.5193690601823,-1.76550623912485,-1.34210858404565,-1.5193690601823,-1.76550623912485,-1.34210858404565,1.30252106404801e-09,-0.985882352941176,1,49,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,DMAS,TR,4.20207772792355,4.11986299636835,4.3414422830013,4.20207772792355,4.11986299636835,4.3414422830013,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
20,20,SBR_dB,SBR,DS-DMAS,TR,5.8071699716539,5.3213171259128,6.2741049701175,5.8071699716539,5.3213171259128,6.2741049701175,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,DAS,CF-DAS,-0.015928550955554,-0.022724309556209,-0.00688154395822493,0.015928550955554,0.00688154395822493,0.022724309556209,8.77550818257476e-06,0.722352941176471,40,10,0,1.75510163651495e-05,1,0.00020183668819922,1,1,1
21,30,SI_NRMSE,SI-NRMSE,DAS,SCF-DAS,-0.268398999239347,-0.270662026239966,-0.264674558228965,0.268398999239347,0.264674558228965,0.270662026239966,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,DAS,DMAS,-0.181016403336421,-0.185767939757615,-0.174925840320474,0.181016403336421,0.174925840320474,0.185767939757615,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,DAS,DS-DMAS,-0.248502726050141,-0.250871759163888,-0.244332702641806,0.248502726050141,0.244332702641806,0.250871759163888,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,DAS,TR,-0.0186651886620181,-0.0219606262662581,-0.01442339701096,0.0186651886620181,0.01442339701096,0.0219606262662581,1.41716969148695e-08,0.92156862745098,44,6,0,4.25150907446086e-08,1,4.96009392020434e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,CF-DAS,SCF-DAS,-0.249719492072686,-0.26152303090674,-0.242416317202326,0.249719492072686,0.242416317202326,0.26152303090674,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,CF-DAS,DMAS,-0.159670368784365,-0.169681139907515,-0.155583281906171,0.159670368784365,0.155583281906171,0.169681139907515,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,CF-DAS,DS-DMAS,-0.229201587460375,-0.241443461018257,-0.222080597178508,0.229201587460375,0.222080597178508,0.241443461018257,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,CF-DAS,TR,-0.00175060923825254,-0.0133613893348956,0.00800066334126803,0.00175060923825254,-0.00800066334126803,0.0133613893348956,0.873448987797753,-0.0258823529411765,27,23,0,0.873448987797753,0,1,0,1,0
21,30,SI_NRMSE,SI-NRMSE,SCF-DAS,DMAS,0.0871299672464865,0.0799427059323969,0.0917900825268735,-0.0871299672464865,-0.0917900825268735,-0.0799427059323969,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,SCF-DAS,DS-DMAS,0.0190177699302875,0.0179321416503651,0.0207887903795675,-0.0190177699302875,-0.0207887903795675,-0.0179321416503651,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,SCF-DAS,TR,0.249465070349985,0.247262879797149,0.250678872737002,-0.249465070349985,-0.250678872737002,-0.247262879797149,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,DMAS,DS-DMAS,-0.0700670893578925,-0.073315519759563,-0.0622423801375109,0.0700670893578925,0.0622423801375109,0.073315519759563,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,DMAS,TR,0.163676683791551,0.155966282199535,0.167446922174181,-0.163676683791551,-0.167446922174181,-0.155966282199535,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
21,30,SI_NRMSE,SI-NRMSE,DS-DMAS,TR,0.229060391238805,0.227563845043222,0.232152763450337,-0.229060391238805,-0.232152763450337,-0.227563845043222,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,DAS,CF-DAS,0.024595716507768,0.015121951579026,0.031447562494709,0.024595716507768,0.015121951579026,0.031447562494709,2.92598769059258e-08,0.901176470588235,44,6,0,8.77796307177774e-08,1,9.65575937895551e-07,1,1,1
22,30,Correlation,Correlation,DAS,SCF-DAS,0.414817063775251,0.411369932002162,0.421044480967583,0.414817063775251,0.411369932002162,0.421044480967583,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,DAS,DMAS,0.232016955762297,0.227698623355085,0.240398368169987,0.232016955762297,0.227698623355085,0.240398368169987,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,DAS,DS-DMAS,0.376030830479013,0.371648117353733,0.379793601461869,0.376030830479013,0.371648117353733,0.379793601461869,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,DAS,TR,0.015769522936985,0.010883869013136,0.0186364361172795,0.015769522936985,0.010883869013136,0.0186364361172795,6.99279291552167e-08,0.876078431372549,41,9,0,1.39855858310433e-07,1,2.02790994550128e-06,1,1,1
22,30,Correlation,Correlation,CF-DAS,SCF-DAS,0.392232241507808,0.379141524645534,0.400376785532184,0.392232241507808,0.379141524645534,0.400376785532184,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,CF-DAS,DMAS,0.212247409908893,0.200447374819814,0.216148362833447,0.212247409908893,0.200447374819814,0.216148362833447,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,CF-DAS,DS-DMAS,0.352030982783626,0.340676731474486,0.360371695118964,0.352030982783626,0.340676731474486,0.360371695118964,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,CF-DAS,TR,-0.00883288849434399,-0.018550973512903,0.00283829276751396,-0.00883288849434399,-0.018550973512903,0.00283829276751396,0.00474899779173192,-0.458823529411765,19,31,0,0.00474899779173192,1,0.0664859690842469,0,1,1
22,30,Correlation,Correlation,SCF-DAS,DMAS,-0.182336284063888,-0.191083826271141,-0.17049043658243,-0.182336284063888,-0.191083826271141,-0.17049043658243,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,SCF-DAS,DS-DMAS,-0.041251268920649,-0.04370602426461,-0.037079065547317,-0.041251268920649,-0.04370602426461,-0.037079065547317,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,SCF-DAS,TR,-0.401853221304606,-0.407777427393315,-0.397928826537162,-0.401853221304606,-0.407777427393315,-0.397928826537162,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,DMAS,DS-DMAS,0.145942536491238,0.13211314753947,0.15226873633369,0.145942536491238,0.13211314753947,0.15226873633369,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,DMAS,TR,-0.220558990574692,-0.23191831884458,-0.211230237544429,-0.220558990574692,-0.23191831884458,-0.211230237544429,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
22,30,Correlation,Correlation,DS-DMAS,TR,-0.360867526889745,-0.3688164116433,-0.356295414333267,-0.360867526889745,-0.3688164116433,-0.356295414333267,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,DAS,CF-DAS,-0.154624275889572,-0.160303833020299,-0.151440915157192,-0.154624275889572,-0.160303833020299,-0.151440915157192,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,DAS,SCF-DAS,-0.181779370682123,-0.185375707312704,-0.177307832275653,-0.181779370682123,-0.185375707312704,-0.177307832275653,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,DAS,DMAS,0.189149548323869,0.178705731059694,0.202987853510607,0.189149548323869,0.178705731059694,0.202987853510607,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,DAS,DS-DMAS,-0.156021108433355,-0.159289475630689,-0.152503423556751,-0.156021108433355,-0.159289475630689,-0.152503423556751,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,DAS,TR,0.060326387783932,0.057623838685638,0.063129354736424,0.060326387783932,0.057623838685638,0.063129354736424,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,CF-DAS,SCF-DAS,-0.025936171017817,-0.0269180921251519,-0.0249538544055505,-0.025936171017817,-0.0269180921251519,-0.0249538544055505,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,CF-DAS,DMAS,0.350253854738062,0.330084254241411,0.366434746130212,0.350253854738062,0.330084254241411,0.366434746130212,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,CF-DAS,DS-DMAS,-0.000778730264610505,-0.00230532314663401,0.00157183935816796,-0.000778730264610505,-0.00230532314663401,0.00157183935816796,0.65352005792823,-0.0729411764705882,20,30,0,0.65352005792823,0,1,0,1,0
23,30,SSIM,SSIM,CF-DAS,TR,0.216714546350406,0.215167919472881,0.218403361770023,0.216714546350406,0.215167919472881,0.218403361770023,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,SCF-DAS,DMAS,0.378137577692617,0.356001190270347,0.392144302394887,0.378137577692617,0.356001190270347,0.392144302394887,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,SCF-DAS,DS-DMAS,0.025354339630417,0.024628029960889,0.026444783365191,0.025354339630417,0.024628029960889,0.026444783365191,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,SCF-DAS,TR,0.24233292342189,0.240535227277234,0.244127077978328,0.24233292342189,0.240535227277234,0.244127077978328,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,DMAS,DS-DMAS,-0.353568071159473,-0.365369553533597,-0.332118375056759,-0.353568071159473,-0.365369553533597,-0.332118375056759,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,DMAS,TR,-0.133724767516662,-0.148656073519997,-0.120737215463818,-0.133724767516662,-0.148656073519997,-0.120737215463818,7.55692945586362e-10,-1,0,50,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
23,30,SSIM,SSIM,DS-DMAS,TR,0.216679834196984,0.215239960523168,0.218440448240667,0.216679834196984,0.215239960523168,0.218440448240667,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
24,30,CNR,CNR,DAS,CF-DAS,1.08871430456885,1.0306243937647,1.12766002661973,1.08871430456885,1.0306243937647,1.12766002661973,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
24,30,CNR,CNR,DAS,SCF-DAS,1.82754570032365,1.80411399968667,1.87131491198106,1.82754570032365,1.80411399968667,1.87131491198106,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
24,30,CNR,CNR,DAS,DMAS,1.49077384366561,1.45158944466812,1.54450901426507,1.49077384366561,1.45158944466812,1.54450901426507,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
24,30,CNR,CNR,DAS,DS-DMAS,1.75025575534063,1.72276321731056,1.79365086054867,1.75025575534063,1.72276321731056,1.79365086054867,7.55692945586362e-10,1,50,0,0,1.13353941837954e-08,1,2.83384854594886e-07,1,1,1
